07/10 03:38:29 PM | 
07/10 04:35:20 PM | Train: [  1/600] Step 050/071 Loss: 0.511 Recall: 0.859 FA: 14 F1: 0.875472
07/10 04:35:20 PM | [107  14  19 116]
07/10 04:35:27 PM | Train: [  1/600] Step 071/071 Loss: 0.470 Recall: 0.893 FA: 2 F1: 0.909091
07/10 04:35:27 PM | [19  2  3 25]
07/10 04:35:28 PM | Train: [  1/600] Final Recall 87.1433% FA 1434 F1: 85.9314%
07/10 04:35:28 PM | [7644 1434 1176 7971]
07/10 04:35:28 PM | Valid: [  1/600] Step 000/061 Loss: 0.607 Recall: 1.000 FA: 60 F1: 0.347826
07/10 04:35:28 PM | [180  60   0  16]
07/10 04:35:34 PM | Valid: [  1/600] Final Recall 93.4043% FA 1529 F1: 36.0131%
07/10 04:35:34 PM | [5431 1529   31  439]
07/10 04:35:34 PM | Valid: Time Spent: 5.999933s
07/10 04:35:34 PM | [0.3601312551271534]
07/10 04:35:52 PM | Model size = 1.488 MB
07/10 04:35:52 PM | Epoch 0 LR 0.05
07/10 04:35:54 PM | Train: [  1/600] Step 000/071 Loss: 1.049 Recall: 0.369 FA: 45 F1: 0.436975
07/10 04:35:54 PM | [70 45 89 52]
07/10 04:36:18 PM | Train: [  1/600] Step 050/071 Loss: 0.589 Recall: 0.876 FA: 20 F1: 0.858300
07/10 04:36:18 PM | [115  20  15 106]
07/10 04:36:27 PM | Train: [  1/600] Step 071/071 Loss: 0.527 Recall: 0.786 FA: 2 F1: 0.846154
07/10 04:36:27 PM | [19  2  6 22]
07/10 04:36:27 PM | Train: [  1/600] Final Recall 84.0264% FA 1549 F1: 83.5805%
07/10 04:36:27 PM | [7586 1549 1452 7638]
07/10 04:36:28 PM | Valid: [  1/600] Step 000/061 Loss: 0.533 Recall: 0.667 FA: 52 F1: 0.347826
07/10 04:36:28 PM | [180  52   8  16]
07/10 04:36:33 PM | Valid: [  1/600] Final Recall 72.0559% FA 1328 F1: 32.9680%
07/10 04:36:33 PM | [5851 1328  140  361]
07/10 04:36:33 PM | Valid: Time Spent: 5.396474s
07/10 04:36:33 PM | [0.32968036529680367]
07/10 04:36:45 PM | Model size = 1.446 MB
07/10 04:36:45 PM | Epoch 0 LR 0.05
07/10 04:36:46 PM | Train: [  1/600] Step 000/071 Loss: 0.967 Recall: 0.682 FA: 75 F1: 0.602740
07/10 04:36:46 PM | [52 75 41 88]
07/10 04:37:05 PM | Train: [  1/600] Step 050/071 Loss: 0.571 Recall: 0.843 FA: 14 F1: 0.860759
07/10 04:37:05 PM | [121  14  19 102]
07/10 04:37:13 PM | Train: [  1/600] Step 071/071 Loss: 0.519 Recall: 0.913 FA: 7 F1: 0.823529
07/10 04:37:13 PM | [19  7  2 21]
07/10 04:37:13 PM | Train: [  1/600] Final Recall 85.6833% FA 1557 F1: 84.5960%
07/10 04:37:13 PM | [7448 1557 1320 7900]
07/10 04:37:14 PM | Valid: [  1/600] Step 000/061 Loss: 0.216 Recall: 0.765 FA: 16 F1: 0.565217
07/10 04:37:14 PM | [223  16   4  13]
07/10 04:37:19 PM | Valid: [  1/600] Final Recall 62.4230% FA 619 F1: 43.1206%
07/10 04:37:19 PM | [6324  619  183  304]
07/10 04:37:19 PM | Valid: Time Spent: 5.873655s
07/10 04:37:19 PM | [0.4312056737588652]
07/10 04:37:48 PM | Model size = 1.462 MB
07/10 04:37:48 PM | Epoch 0 LR 0.05
07/10 04:37:50 PM | Train: [  1/600] Step 000/071 Loss: 0.986 Recall: 0.614 FA: 63 F1: 0.586957
07/10 04:37:50 PM | [61 63 51 81]
07/10 04:38:08 PM | Train: [  1/600] Step 050/071 Loss: 0.504 Recall: 0.912 FA: 15 F1: 0.901818
07/10 04:38:08 PM | [105  15  12 124]
07/10 04:38:15 PM | Train: [  1/600] Step 071/071 Loss: 0.475 Recall: 0.880 FA: 3 F1: 0.880000
07/10 04:38:15 PM | [21  3  3 22]
07/10 04:38:15 PM | Train: [  1/600] Final Recall 86.9856% FA 1469 F1: 85.6727%
07/10 04:38:15 PM | [7620 1469 1189 7947]
07/10 04:38:15 PM | Valid: [  1/600] Step 000/061 Loss: 0.599 Recall: 0.652 FA: 34 F1: 0.416667
07/10 04:38:15 PM | [199  34   8  15]
07/10 04:38:19 PM | Valid: [  1/600] Final Recall 76.7152% FA 961 F1: 40.7510%
07/10 04:38:19 PM | [6238  961  112  369]
07/10 04:38:19 PM | Valid: Time Spent: 4.324264s
07/10 04:38:19 PM | [0.40750966316951964]
07/10 04:38:24 PM | Model size = 1.347 MB
07/10 04:38:24 PM | Epoch 0 LR 0.05
07/10 04:38:25 PM | Train: [  1/600] Step 000/071 Loss: 1.048 Recall: 0.348 FA: 55 F1: 0.398340
07/10 04:38:25 PM | [63 55 90 48]
07/10 04:38:43 PM | Train: [  1/600] Step 050/071 Loss: 0.540 Recall: 0.885 FA: 13 F1: 0.888889
07/10 04:38:43 PM | [121  13  14 108]
07/10 04:38:50 PM | Train: [  1/600] Step 071/071 Loss: 0.512 Recall: 0.840 FA: 2 F1: 0.875000
07/10 04:38:50 PM | [22  2  4 21]
07/10 04:38:51 PM | Train: [  1/600] Final Recall 86.0419% FA 1724 F1: 83.9962%
07/10 04:38:51 PM | [7345 1724 1278 7878]
07/10 04:38:51 PM | Valid: [  1/600] Step 000/061 Loss: 0.268 Recall: 0.000 FA: 0 F1: 0.000000
07/10 04:38:51 PM | [234   0  22   0]
07/10 04:38:56 PM | Valid: [  1/600] Final Recall 4.8421% FA 32 F1: 8.6792%
07/10 04:38:56 PM | [6923   32  452   23]
07/10 04:38:56 PM | Valid: Time Spent: 5.132461s
07/10 04:38:56 PM | [0.08679245283018869]
07/10 04:39:06 PM | Model size = 1.439 MB
07/10 04:39:06 PM | Epoch 0 LR 0.05
07/10 04:39:08 PM | Train: [  1/600] Step 000/071 Loss: 0.940 Recall: 0.546 FA: 44 F1: 0.579592
07/10 04:39:08 PM | [82 44 59 71]
07/10 04:39:26 PM | Train: [  1/600] Step 050/071 Loss: 0.559 Recall: 0.953 FA: 23 F1: 0.893773
07/10 04:39:26 PM | [105  23   6 122]
07/10 04:39:33 PM | Train: [  1/600] Step 071/071 Loss: 0.516 Recall: 0.905 FA: 7 F1: 0.808511
07/10 04:39:33 PM | [21  7  2 19]
07/10 04:39:34 PM | Train: [  1/600] Final Recall 84.7185% FA 1541 F1: 83.9649%
07/10 04:39:34 PM | [7660 1541 1379 7645]
07/10 04:39:34 PM | Valid: [  1/600] Step 000/061 Loss: 0.368 Recall: 0.857 FA: 28 F1: 0.292683
07/10 04:39:34 PM | [221  28   1   6]
07/10 04:39:38 PM | Valid: [  1/600] Final Recall 69.4737% FA 862 F1: 39.5921%
07/10 04:39:38 PM | [6343  862  145  330]
07/10 04:39:38 PM | Valid: Time Spent: 4.344497s
07/10 04:39:38 PM | [0.39592081583683264]
07/10 04:39:47 PM | Model size = 1.457 MB
07/10 04:39:47 PM | Epoch 0 LR 0.05
07/10 04:39:49 PM | Train: [  1/600] Step 000/071 Loss: 0.960 Recall: 0.548 FA: 42 F1: 0.582278
07/10 04:39:49 PM | [88 42 57 69]
07/10 04:40:09 PM | Train: [  1/600] Step 050/071 Loss: 0.570 Recall: 0.812 FA: 10 F1: 0.860558
07/10 04:40:09 PM | [113  10  25 108]
07/10 04:40:18 PM | Train: [  1/600] Step 071/071 Loss: 0.531 Recall: 0.852 FA: 3 F1: 0.867925
07/10 04:40:18 PM | [19  3  4 23]
07/10 04:40:18 PM | Train: [  1/600] Final Recall 84.2193% FA 1570 F1: 83.5028%
07/10 04:40:18 PM | [7682 1570 1416 7557]
07/10 04:40:18 PM | Valid: [  1/600] Step 000/061 Loss: 0.477 Recall: 0.958 FA: 55 F1: 0.450980
07/10 04:40:18 PM | [177  55   1  23]
07/10 04:40:24 PM | Valid: [  1/600] Final Recall 93.4959% FA 1523 F1: 37.1717%
07/10 04:40:24 PM | [5415 1523   32  460]
07/10 04:40:24 PM | Valid: Time Spent: 5.927101s
07/10 04:40:24 PM | [0.3717171717171717]
07/10 04:40:36 PM | Model size = 1.502 MB
07/10 04:40:36 PM | Epoch 0 LR 0.05
07/10 04:40:38 PM | Train: [  1/600] Step 000/071 Loss: 1.213 Recall: 0.464 FA: 86 F1: 0.458065
07/10 04:40:38 PM | [17 86 82 71]
07/10 04:40:59 PM | Train: [  1/600] Step 050/071 Loss: 0.562 Recall: 0.916 FA: 22 F1: 0.872000
07/10 04:40:59 PM | [115  22  10 109]
07/10 04:41:07 PM | Train: [  1/600] Step 071/071 Loss: 0.508 Recall: 0.750 FA: 1 F1: 0.842105
07/10 04:41:07 PM | [16  1  8 24]
07/10 04:41:07 PM | Train: [  1/600] Final Recall 83.9453% FA 1488 F1: 83.7975%
07/10 04:41:07 PM | [7668 1488 1456 7613]
07/10 04:41:07 PM | Valid: [  1/600] Step 000/061 Loss: 0.354 Recall: 0.647 FA: 39 F1: 0.328358
07/10 04:41:07 PM | [200  39   6  11]
07/10 04:41:12 PM | Valid: [  1/600] Final Recall 53.5497% FA 1408 F1: 24.3880%
07/10 04:41:12 PM | [5779 1408  229  264]
07/10 04:41:12 PM | Valid: Time Spent: 4.605237s
07/10 04:41:12 PM | [0.24387990762124714]
07/10 04:41:24 PM | Model size = 1.314 MB
07/10 04:41:24 PM | Epoch 0 LR 0.05
07/10 04:41:26 PM | Train: [  1/600] Step 000/071 Loss: 1.456 Recall: 0.462 FA: 82 F1: 0.455782
07/10 04:41:26 PM | [29 82 78 67]
07/10 04:41:41 PM | Train: [  1/600] Step 050/071 Loss: 0.669 Recall: 0.788 FA: 10 F1: 0.847059
07/10 04:41:41 PM | [109  10  29 108]
07/10 04:41:48 PM | Train: [  1/600] Step 071/071 Loss: 0.608 Recall: 0.800 FA: 10 F1: 0.727273
07/10 04:41:48 PM | [14 10  5 20]
07/10 04:41:48 PM | Train: [  1/600] Final Recall 83.5661% FA 1658 F1: 82.9955%
07/10 04:41:48 PM | [7257 1658 1530 7780]
07/10 04:41:48 PM | Valid: [  1/600] Step 000/061 Loss: 0.427 Recall: 0.577 FA: 21 F1: 0.483871
07/10 04:41:48 PM | [209  21  11  15]
07/10 04:41:53 PM | Valid: [  1/600] Final Recall 68.2008% FA 797 F1: 40.7245%
07/10 04:41:53 PM | [6155  797  152  326]
07/10 04:41:53 PM | Valid: Time Spent: 4.656387s
07/10 04:41:53 PM | [0.40724547158026236]
07/10 04:42:04 PM | Model size = 1.528 MB
07/10 04:42:04 PM | Epoch 0 LR 0.05
07/10 04:42:06 PM | Train: [  1/600] Step 000/071 Loss: 1.020 Recall: 0.440 FA: 45 F1: 0.488889
07/10 04:42:06 PM | [86 45 70 55]
07/10 04:42:29 PM | Train: [  1/600] Step 050/071 Loss: 0.537 Recall: 0.888 FA: 11 F1: 0.901515
07/10 04:42:29 PM | [111  11  15 119]
07/10 04:42:38 PM | Train: [  1/600] Step 071/071 Loss: 0.504 Recall: 0.900 FA: 4 F1: 0.857143
07/10 04:42:38 PM | [25  4  2 18]
07/10 04:42:38 PM | Train: [  1/600] Final Recall 85.8042% FA 1633 F1: 84.1860%
07/10 04:42:38 PM | [7540 1633 1285 7767]
07/10 04:42:38 PM | Valid: [  1/600] Step 000/061 Loss: 0.338 Recall: 0.600 FA: 27 F1: 0.352941
07/10 04:42:38 PM | [214  27   6   9]
07/10 04:42:43 PM | Valid: [  1/600] Final Recall 66.2366% FA 765 F1: 40.0520%
07/10 04:42:43 PM | [6450  765  157  308]
07/10 04:42:43 PM | Valid: Time Spent: 5.258611s
07/10 04:42:43 PM | [0.400520156046814]
07/10 04:42:55 PM | Model size = 1.424 MB
07/10 04:42:55 PM | Epoch 0 LR 0.05
07/10 04:42:56 PM | Train: [  1/600] Step 000/071 Loss: 1.052 Recall: 0.422 FA: 74 F1: 0.421875
07/10 04:42:56 PM | [54 74 74 54]
07/10 04:43:16 PM | Train: [  1/600] Step 050/071 Loss: 0.517 Recall: 0.888 FA: 18 F1: 0.874016
07/10 04:43:16 PM | [113  18  14 111]
07/10 04:43:24 PM | Train: [  1/600] Step 071/071 Loss: 0.494 Recall: 0.821 FA: 2 F1: 0.867925
07/10 04:43:24 PM | [19  2  5 23]
07/10 04:43:24 PM | Train: [  1/600] Final Recall 85.1085% FA 1492 F1: 84.4573%
07/10 04:43:24 PM | [7654 1492 1352 7727]
07/10 04:43:24 PM | Valid: [  1/600] Step 000/061 Loss: 0.528 Recall: 0.857 FA: 55 F1: 0.382979
07/10 04:43:24 PM | [180  55   3  18]
07/10 04:43:29 PM | Valid: [  1/600] Final Recall 90.6694% FA 1575 F1: 35.5467%
07/10 04:43:29 PM | [5362 1575   46  447]
07/10 04:43:29 PM | Valid: Time Spent: 5.229311s
07/10 04:43:29 PM | [0.35546719681908545]
07/10 04:43:42 PM | Model size = 1.588 MB
07/10 04:43:42 PM | Epoch 0 LR 0.05
07/10 04:43:43 PM | Train: [  1/600] Step 000/071 Loss: 1.021 Recall: 0.362 FA: 75 F1: 0.370968
07/10 04:43:43 PM | [54 75 81 46]
07/10 04:44:04 PM | Train: [  1/600] Step 050/071 Loss: 0.534 Recall: 0.878 FA: 10 F1: 0.898438
07/10 04:44:04 PM | [115  10  16 115]
07/10 04:44:13 PM | Train: [  1/600] Step 071/071 Loss: 0.492 Recall: 0.828 FA: 2 F1: 0.872727
07/10 04:44:13 PM | [18  2  5 24]
07/10 04:44:13 PM | Train: [  1/600] Final Recall 85.3462% FA 1465 F1: 84.6905%
07/10 04:44:13 PM | [7718 1465 1325 7717]
07/10 04:44:13 PM | Valid: [  1/600] Step 000/061 Loss: 0.472 Recall: 0.733 FA: 73 F1: 0.222222
07/10 04:44:13 PM | [168  73   4  11]
07/10 04:44:18 PM | Valid: [  1/600] Final Recall 76.6529% FA 2511 F1: 22.0440%
07/10 04:44:18 PM | [4685 2511  113  371]
07/10 04:44:18 PM | Valid: Time Spent: 5.195028s
07/10 04:44:18 PM | [0.22043969102792632]
07/10 04:44:36 PM | Model size = 1.267 MB
07/10 04:44:36 PM | Epoch 0 LR 0.05
07/10 04:44:38 PM | Train: [  1/600] Step 000/071 Loss: 1.036 Recall: 0.473 FA: 37 F1: 0.537445
07/10 04:44:38 PM | [90 37 68 61]
07/10 04:44:57 PM | Train: [  1/600] Step 050/071 Loss: 0.624 Recall: 0.896 FA: 31 F1: 0.835821
07/10 04:44:57 PM | [100  31  13 112]
07/10 04:45:04 PM | Train: [  1/600] Step 071/071 Loss: 0.580 Recall: 0.964 FA: 2 F1: 0.947368
07/10 04:45:04 PM | [19  2  1 27]
07/10 04:45:04 PM | Train: [  1/600] Final Recall 82.8332% FA 1631 F1: 82.4104%
07/10 04:45:04 PM | [7629 1631 1539 7426]
07/10 04:45:04 PM | Valid: [  1/600] Step 000/061 Loss: 0.642 Recall: 1.000 FA: 92 F1: 0.269841
07/10 04:45:04 PM | [147  92   0  17]
07/10 04:45:09 PM | Valid: [  1/600] Final Recall 94.9367% FA 2787 F1: 24.2522%
07/10 04:45:09 PM | [4169 2787   24  450]
07/10 04:45:09 PM | Valid: Time Spent: 4.860869s
07/10 04:45:09 PM | [0.24252223120452707]
07/10 04:45:20 PM | Model size = 1.314 MB
07/10 04:45:20 PM | Epoch 0 LR 0.05
07/10 04:45:21 PM | Train: [  1/600] Step 000/071 Loss: 1.011 Recall: 0.504 FA: 94 F1: 0.451389
07/10 04:45:21 PM | [33 94 64 65]
07/10 04:45:39 PM | Train: [  1/600] Step 050/071 Loss: 0.542 Recall: 0.901 FA: 22 F1: 0.865079
07/10 04:45:39 PM | [113  22  12 109]
07/10 04:45:46 PM | Train: [  1/600] Step 071/071 Loss: 0.493 Recall: 0.960 FA: 2 F1: 0.941176
07/10 04:45:46 PM | [22  2  1 24]
07/10 04:45:46 PM | Train: [  1/600] Final Recall 85.9563% FA 1476 F1: 85.0684%
07/10 04:45:46 PM | [7599 1476 1285 7865]
07/10 04:45:46 PM | Valid: [  1/600] Step 000/061 Loss: 0.524 Recall: 0.667 FA: 27 F1: 0.384615
07/10 04:45:46 PM | [214  27   5  10]
07/10 04:45:49 PM | Valid: [  1/600] Final Recall 79.8839% FA 912 F1: 44.8426%
07/10 04:45:49 PM | [6251  912  104  413]
07/10 04:45:49 PM | Valid: Time Spent: 3.599736s
07/10 04:45:49 PM | [0.4484256243213897]
07/10 04:46:02 PM | Model size = 1.378 MB
07/10 04:46:02 PM | Epoch 0 LR 0.05
07/10 04:46:04 PM | Train: [  1/600] Step 000/071 Loss: 0.951 Recall: 0.731 FA: 48 F1: 0.695971
07/10 04:46:04 PM | [78 48 35 95]
07/10 04:46:25 PM | Train: [  1/600] Step 050/071 Loss: 0.499 Recall: 0.874 FA: 15 F1: 0.877470
07/10 04:46:25 PM | [114  15  16 111]
07/10 04:46:33 PM | Train: [  1/600] Step 071/071 Loss: 0.460 Recall: 0.923 FA: 4 F1: 0.888889
07/10 04:46:33 PM | [19  4  2 24]
07/10 04:46:33 PM | Train: [  1/600] Final Recall 87.3810% FA 1368 F1: 86.3649%
07/10 04:46:33 PM | [7720 1368 1153 7984]
07/10 04:46:33 PM | Valid: [  1/600] Step 000/061 Loss: 0.581 Recall: 0.000 FA: 0 F1: 0.000000
07/10 04:46:33 PM | [240   0  16   0]
07/10 04:46:38 PM | Valid: [  1/600] Final Recall 1.7021% FA 2 F1: 3.3333%
07/10 04:46:38 PM | [6958    2  462    8]
07/10 04:46:38 PM | Valid: Time Spent: 5.246756s
07/10 04:46:38 PM | [0.03333333333333333]
07/10 04:46:51 PM | Model size = 1.485 MB
07/10 04:46:51 PM | Epoch 0 LR 0.05
07/10 04:46:52 PM | Train: [  1/600] Step 000/071 Loss: 0.916 Recall: 0.517 FA: 29 F1: 0.587678
07/10 04:46:52 PM | [107  29  58  62]
07/10 04:47:14 PM | Train: [  1/600] Step 050/071 Loss: 0.541 Recall: 0.904 FA: 18 F1: 0.882813
07/10 04:47:14 PM | [113  18  12 113]
07/10 04:47:22 PM | Train: [  1/600] Step 071/071 Loss: 0.501 Recall: 0.944 FA: 6 F1: 0.829268
07/10 04:47:22 PM | [25  6  1 17]
07/10 04:47:22 PM | Train: [  1/600] Final Recall 85.6645% FA 1540 F1: 84.6266%
07/10 04:47:22 PM | [7512 1540 1315 7858]
07/10 04:47:23 PM | Valid: [  1/600] Step 000/061 Loss: 0.360 Recall: 0.857 FA: 23 F1: 0.580645
07/10 04:47:23 PM | [212  23   3  18]
07/10 04:47:27 PM | Valid: [  1/600] Final Recall 69.4215% FA 794 F1: 41.6357%
07/10 04:47:27 PM | [6402  794  148  336]
07/10 04:47:27 PM | Valid: Time Spent: 4.516449s
07/10 04:47:27 PM | [0.41635687732342]
07/10 04:47:38 PM | Model size = 1.394 MB
07/10 04:47:38 PM | Epoch 0 LR 0.05
07/10 04:47:40 PM | Train: [  1/600] Step 000/071 Loss: 0.972 Recall: 0.472 FA: 40 F1: 0.526786
07/10 04:47:40 PM | [91 40 66 59]
07/10 04:47:58 PM | Train: [  1/600] Step 050/071 Loss: 0.502 Recall: 0.943 FA: 17 F1: 0.906250
07/10 04:47:58 PM | [116  17   7 116]
07/10 04:48:06 PM | Train: [  1/600] Step 071/071 Loss: 0.459 Recall: 0.955 FA: 5 F1: 0.875000
07/10 04:48:06 PM | [22  5  1 21]
07/10 04:48:06 PM | Train: [  1/600] Final Recall 86.5187% FA 1381 F1: 85.8243%
07/10 04:48:06 PM | [7698 1381 1233 7913]
07/10 04:48:06 PM | Valid: [  1/600] Step 000/061 Loss: 0.242 Recall: 0.682 FA: 22 F1: 0.508475
07/10 04:48:06 PM | [212  22   7  15]
07/10 04:48:12 PM | Valid: [  1/600] Final Recall 69.1667% FA 608 F1: 46.7606%
07/10 04:48:12 PM | [6342  608  148  332]
07/10 04:48:12 PM | Valid: Time Spent: 5.698321s
07/10 04:48:12 PM | [0.46760563380281694]
07/10 04:48:23 PM | Model size = 1.408 MB
07/10 04:48:23 PM | Epoch 0 LR 0.05
07/10 04:48:25 PM | Train: [  1/600] Step 000/071 Loss: 1.141 Recall: 0.368 FA: 78 F1: 0.369478
07/10 04:48:25 PM | [53 78 79 46]
07/10 04:48:44 PM | Train: [  1/600] Step 050/071 Loss: 0.523 Recall: 0.915 FA: 16 F1: 0.902098
07/10 04:48:44 PM | [ 99  16  12 129]
07/10 04:48:52 PM | Train: [  1/600] Step 071/071 Loss: 0.491 Recall: 0.905 FA: 4 F1: 0.863636
07/10 04:48:52 PM | [24  4  2 19]
07/10 04:48:52 PM | Train: [  1/600] Final Recall 85.6386% FA 1455 F1: 84.9221%
07/10 04:48:52 PM | [7704 1455 1302 7764]
07/10 04:48:52 PM | Valid: [  1/600] Step 000/061 Loss: 0.201 Recall: 0.000 FA: 7 F1: 0.000000
07/10 04:48:52 PM | [237   7  12   0]
07/10 04:48:56 PM | Valid: [  1/600] Final Recall 22.1294% FA 179 F1: 27.7487%
07/10 04:48:56 PM | [7022  179  373  106]
07/10 04:48:56 PM | Valid: Time Spent: 3.782340s
07/10 04:48:56 PM | [0.27748691099476436]
07/10 04:49:08 PM | Model size = 1.287 MB
07/10 04:49:08 PM | Epoch 0 LR 0.05
07/10 04:49:10 PM | Train: [  1/600] Step 000/071 Loss: 1.034 Recall: 0.479 FA: 68 F1: 0.469636
07/10 04:49:10 PM | [67 68 63 58]
07/10 04:49:27 PM | Train: [  1/600] Step 050/071 Loss: 0.557 Recall: 0.860 FA: 11 F1: 0.881356
07/10 04:49:27 PM | [124  11  17 104]
07/10 04:49:35 PM | Train: [  1/600] Step 071/071 Loss: 0.516 Recall: 0.840 FA: 2 F1: 0.875000
07/10 04:49:35 PM | [22  2  4 21]
07/10 04:49:35 PM | Train: [  1/600] Final Recall 86.0852% FA 1582 F1: 84.6386%
07/10 04:49:35 PM | [7516 1582 1270 7857]
07/10 04:49:35 PM | Valid: [  1/600] Step 000/061 Loss: 0.351 Recall: 0.562 FA: 25 F1: 0.360000
07/10 04:49:35 PM | [215  25   7   9]
07/10 04:49:42 PM | Valid: [  1/600] Final Recall 61.4000% FA 585 F1: 44.1092%
07/10 04:49:42 PM | [6345  585  193  307]
07/10 04:49:42 PM | Valid: Time Spent: 6.219860s
07/10 04:49:42 PM | [0.4410919540229885]
07/10 04:50:05 PM | Model size = 1.409 MB
07/10 04:50:05 PM | Epoch 0 LR 0.05
07/10 04:50:06 PM | Train: [  1/600] Step 000/071 Loss: 0.912 Recall: 0.654 FA: 24 F1: 0.713115
07/10 04:50:06 PM | [99 24 46 87]
07/10 04:50:24 PM | Train: [  1/600] Step 050/071 Loss: 0.528 Recall: 0.919 FA: 20 F1: 0.883721
07/10 04:50:24 PM | [112  20  10 114]
07/10 04:50:32 PM | Train: [  1/600] Step 071/071 Loss: 0.504 Recall: 0.947 FA: 6 F1: 0.837209
07/10 04:50:32 PM | [24  6  1 18]
07/10 04:50:32 PM | Train: [  1/600] Final Recall 85.1516% FA 1474 F1: 84.5343%
07/10 04:50:32 PM | [7713 1474 1342 7696]
07/10 04:50:32 PM | Valid: [  1/600] Step 000/061 Loss: 0.435 Recall: 1.000 FA: 46 F1: 0.452381
07/10 04:50:32 PM | [191  46   0  19]
07/10 04:50:36 PM | Valid: [  1/600] Final Recall 95.3878% FA 1581 F1: 36.2117%
07/10 04:50:36 PM | [5622 1581   22  455]
07/10 04:50:36 PM | Valid: Time Spent: 4.232400s
07/10 04:50:36 PM | [0.362116991643454]
07/10 04:50:47 PM | Model size = 1.631 MB
07/10 04:50:47 PM | Epoch 0 LR 0.05
07/10 04:50:49 PM | Train: [  1/600] Step 000/071 Loss: 1.055 Recall: 0.530 FA: 91 F1: 0.477816
07/10 04:50:49 PM | [33 91 62 70]
07/10 04:51:11 PM | Train: [  1/600] Step 050/071 Loss: 0.569 Recall: 0.858 FA: 10 F1: 0.886179
07/10 04:51:11 PM | [119  10  18 109]
07/10 04:51:21 PM | Train: [  1/600] Step 071/071 Loss: 0.515 Recall: 0.821 FA: 3 F1: 0.851852
07/10 04:51:21 PM | [18  3  5 23]
07/10 04:51:22 PM | Train: [  1/600] Final Recall 85.0935% FA 1589 F1: 84.0122%
07/10 04:51:22 PM | [7546 1589 1355 7735]
07/10 04:51:22 PM | Valid: [  1/600] Step 000/061 Loss: 0.527 Recall: 0.824 FA: 40 F1: 0.394366
07/10 04:51:22 PM | [199  40   3  14]
07/10 04:51:27 PM | Valid: [  1/600] Final Recall 76.1807% FA 1032 F1: 39.2593%
07/10 04:51:27 PM | [5911 1032  116  371]
07/10 04:51:27 PM | Valid: Time Spent: 5.827038s
07/10 04:51:27 PM | [0.3925925925925925]
07/10 04:51:39 PM | Model size = 1.425 MB
07/10 04:51:39 PM | Epoch 0 LR 0.05
07/10 04:51:41 PM | Train: [  1/600] Step 000/071 Loss: 0.993 Recall: 0.528 FA: 89 F1: 0.471429
07/10 04:51:41 PM | [42 89 59 66]
07/10 04:51:59 PM | Train: [  1/600] Step 050/071 Loss: 0.547 Recall: 0.829 FA: 21 F1: 0.825532
07/10 04:51:59 PM | [118  21  20  97]
07/10 04:52:06 PM | Train: [  1/600] Step 071/071 Loss: 0.514 Recall: 0.792 FA: 2 F1: 0.844444
07/10 04:52:06 PM | [23  2  5 19]
07/10 04:52:06 PM | Train: [  1/600] Final Recall 86.0675% FA 1612 F1: 84.3714%
07/10 04:52:06 PM | [7634 1612 1251 7728]
07/10 04:52:07 PM | Valid: [  1/600] Step 000/061 Loss: 0.484 Recall: 0.706 FA: 29 F1: 0.413793
07/10 04:52:07 PM | [210  29   5  12]
07/10 04:52:11 PM | Valid: [  1/600] Final Recall 69.3878% FA 927 F1: 38.7023%
07/10 04:52:11 PM | [6263  927  150  340]
07/10 04:52:11 PM | Valid: Time Spent: 4.659415s
07/10 04:52:11 PM | [0.3870233352305065]
07/10 04:52:31 PM | Model size = 1.384 MB
07/10 04:52:31 PM | Epoch 0 LR 0.05
07/10 04:52:33 PM | Train: [  1/600] Step 000/071 Loss: 1.157 Recall: 0.328 FA: 85 F1: 0.337079
07/10 04:52:33 PM | [34 85 92 45]
07/10 04:52:51 PM | Train: [  1/600] Step 050/071 Loss: 0.563 Recall: 0.911 FA: 24 F1: 0.872340
07/10 04:52:51 PM | [ 97  24  12 123]
07/10 04:52:58 PM | Train: [  1/600] Step 071/071 Loss: 0.512 Recall: 0.926 FA: 1 F1: 0.943396
07/10 04:52:58 PM | [21  1  2 25]
07/10 04:52:58 PM | Train: [  1/600] Final Recall 84.8063% FA 1509 F1: 84.2880%
07/10 04:52:58 PM | [7528 1509 1396 7792]
07/10 04:52:58 PM | Valid: [  1/600] Step 000/061 Loss: 0.391 Recall: 0.824 FA: 50 F1: 0.345679
07/10 04:52:58 PM | [189  50   3  14]
07/10 04:53:03 PM | Valid: [  1/600] Final Recall 89.4292% FA 1214 F1: 40.0948%
07/10 04:53:03 PM | [5743 1214   50  423]
07/10 04:53:03 PM | Valid: Time Spent: 4.762263s
07/10 04:53:03 PM | [0.40094786729857823]
07/10 04:53:18 PM | Model size = 1.594 MB
07/10 04:53:18 PM | Epoch 0 LR 0.05
07/10 04:53:20 PM | Train: [  1/600] Step 000/071 Loss: 1.068 Recall: 0.555 FA: 40 F1: 0.578199
07/10 04:53:20 PM | [106  40  49  61]
07/10 04:53:43 PM | Train: [  1/600] Step 050/071 Loss: 0.558 Recall: 0.936 FA: 13 F1: 0.922535
07/10 04:53:43 PM | [103  13   9 131]
07/10 04:53:52 PM | Train: [  1/600] Step 071/071 Loss: 0.510 Recall: 0.913 FA: 7 F1: 0.823529
07/10 04:53:52 PM | [19  7  2 21]
07/10 04:53:52 PM | Train: [  1/600] Final Recall 86.0824% FA 1585 F1: 84.5875%
07/10 04:53:52 PM | [7558 1585 1264 7818]
