07/10 01:03:24 PM | 
07/10 02:20:51 PM | [22  3  2 22]
07/10 02:20:51 PM | Train: [  1/600] Final Recall 83.5890% FA 1519 F1: 83.4417%
07/10 02:20:51 PM | [7645 1519 1487 7574]
07/10 02:20:51 PM | Valid: [  1/600] Step 000/061 Loss: 0.270 Recall: 0.714 FA: 36 F1: 0.333333
07/10 02:20:51 PM | [206  36   4  10]
07/10 02:20:56 PM | Valid: [  1/600] Final Recall 74.3750% FA 1138 F1: 36.1519%
07/10 02:20:56 PM | [5812 1138  123  357]
07/10 02:20:56 PM | Valid: Time Spent: 4.453942s
07/10 02:20:56 PM | [0.3615189873417721]
07/10 02:21:03 PM | Model size = 1.375 MB
07/10 02:21:03 PM | Epoch 0 LR 0.05
07/10 02:21:05 PM | Train: [  1/600] Step 000/071 Loss: 1.006 Recall: 0.512 FA: 98 F1: 0.450512
07/10 02:21:05 PM | [29 98 63 66]
07/10 02:21:20 PM | Train: [  1/600] Step 050/071 Loss: 0.507 Recall: 0.840 FA: 13 F1: 0.864198
07/10 02:21:20 PM | [118  13  20 105]
07/10 02:21:27 PM | Train: [  1/600] Step 071/071 Loss: 0.475 Recall: 0.800 FA: 3 F1: 0.820513
07/10 02:21:27 PM | [26  3  4 16]
07/10 02:21:27 PM | Train: [  1/600] Final Recall 86.4703% FA 1444 F1: 85.5185%
07/10 02:21:27 PM | [7616 1444 1240 7925]
07/10 02:21:27 PM | Valid: [  1/600] Step 000/061 Loss: 0.384 Recall: 0.611 FA: 40 F1: 0.318841
07/10 02:21:27 PM | [198  40   7  11]
07/10 02:21:31 PM | Valid: [  1/600] Final Recall 67.0732% FA 1369 F1: 30.1232%
07/10 02:21:31 PM | [5819 1369  162  330]
07/10 02:21:31 PM | Valid: Time Spent: 4.030531s
07/10 02:21:31 PM | [0.30123231401186673]
07/10 02:21:38 PM | Model size = 1.363 MB
07/10 02:21:38 PM | Epoch 0 LR 0.05
07/10 02:21:39 PM | Train: [  1/600] Step 000/071 Loss: 1.098 Recall: 0.496 FA: 97 F1: 0.443686
07/10 02:21:39 PM | [28 97 66 65]
07/10 02:21:57 PM | Train: [  1/600] Step 050/071 Loss: 0.565 Recall: 0.847 FA: 10 F1: 0.878661
07/10 02:21:57 PM | [122  10  19 105]
07/10 02:22:04 PM | Train: [  1/600] Step 071/071 Loss: 0.518 Recall: 1.000 FA: 3 F1: 0.930233
07/10 02:22:04 PM | [26  3  0 20]
07/10 02:22:05 PM | Train: [  1/600] Final Recall 86.0708% FA 1754 F1: 83.8946%
07/10 02:22:05 PM | [7296 1754 1278 7897]
07/10 02:22:05 PM | Valid: [  1/600] Step 000/061 Loss: 0.375 Recall: 0.385 FA: 26 F1: 0.227273
07/10 02:22:05 PM | [217  26   8   5]
07/10 02:22:10 PM | Valid: [  1/600] Final Recall 65.6965% FA 727 F1: 41.4698%
07/10 02:22:10 PM | [6222  727  165  316]
07/10 02:22:10 PM | Valid: Time Spent: 5.111625s
07/10 02:22:10 PM | [0.4146981627296588]
07/10 02:22:16 PM | Model size = 1.345 MB
07/10 02:22:16 PM | Epoch 0 LR 0.05
07/10 02:22:17 PM | Train: [  1/600] Step 000/071 Loss: 0.874 Recall: 0.780 FA: 44 F1: 0.730038
07/10 02:22:17 PM | [89 44 27 96]
07/10 02:22:36 PM | Train: [  1/600] Step 050/071 Loss: 0.550 Recall: 0.976 FA: 27 F1: 0.890511
07/10 02:22:36 PM | [104  27   3 122]
07/10 02:22:42 PM | Train: [  1/600] Step 071/071 Loss: 0.523 Recall: 0.905 FA: 3 F1: 0.883721
07/10 02:22:42 PM | [25  3  2 19]
07/10 02:22:42 PM | Train: [  1/600] Final Recall 84.8347% FA 1428 F1: 84.5486%
07/10 02:22:42 PM | [7783 1428 1367 7647]
07/10 02:22:43 PM | Valid: [  1/600] Step 000/061 Loss: 0.295 Recall: 0.706 FA: 34 F1: 0.380952
07/10 02:22:43 PM | [205  34   5  12]
07/10 02:22:46 PM | Valid: [  1/600] Final Recall 66.3984% FA 1116 F1: 33.9681%
07/10 02:22:46 PM | [6067 1116  167  330]
07/10 02:22:46 PM | Valid: Time Spent: 3.591846s
07/10 02:22:46 PM | [0.33968090581574883]
07/10 02:22:54 PM | Model size = 1.252 MB
07/10 02:22:54 PM | Epoch 0 LR 0.05
07/10 02:22:55 PM | Train: [  1/600] Step 000/071 Loss: 0.994 Recall: 0.448 FA: 60 F1: 0.456140
07/10 02:22:55 PM | [80 60 64 52]
07/10 02:23:11 PM | Train: [  1/600] Step 050/071 Loss: 0.543 Recall: 0.883 FA: 15 F1: 0.886447
07/10 02:23:11 PM | [104  15  16 121]
07/10 02:23:18 PM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.920 FA: 3 F1: 0.901961
07/10 02:23:18 PM | [21  3  2 23]
07/10 02:23:18 PM | Train: [  1/600] Final Recall 85.5042% FA 1413 F1: 85.0247%
07/10 02:23:18 PM | [7768 1413 1311 7733]
07/10 02:23:18 PM | Valid: [  1/600] Step 000/061 Loss: 0.245 Recall: 0.188 FA: 11 F1: 0.200000
07/10 02:23:18 PM | [229  11  13   3]
07/10 02:23:23 PM | Valid: [  1/600] Final Recall 29.1489% FA 354 F1: 28.5120%
07/10 02:23:23 PM | [6606  354  333  137]
07/10 02:23:23 PM | Valid: Time Spent: 4.612168s
07/10 02:23:23 PM | [0.2851196670135276]
07/10 02:23:26 PM | Model size = 1.156 MB
07/10 02:23:26 PM | Epoch 0 LR 0.05
07/10 02:23:28 PM | Train: [  1/600] Step 000/071 Loss: 0.955 Recall: 0.504 FA: 35 F1: 0.573770
07/10 02:23:28 PM | [82 35 69 70]
07/10 02:23:43 PM | Train: [  1/600] Step 050/071 Loss: 0.557 Recall: 0.958 FA: 31 F1: 0.864662
07/10 02:23:43 PM | [105  31   5 115]
07/10 02:23:48 PM | Train: [  1/600] Step 071/071 Loss: 0.505 Recall: 0.750 FA: 3 F1: 0.800000
07/10 02:23:48 PM | [22  3  6 18]
07/10 02:23:48 PM | Train: [  1/600] Final Recall 85.5101% FA 1521 F1: 84.5665%
07/10 02:23:48 PM | [7608 1521 1318 7778]
07/10 02:23:49 PM | Valid: [  1/600] Step 000/061 Loss: 0.353 Recall: 0.750 FA: 35 F1: 0.321429
07/10 02:23:49 PM | [209  35   3   9]
07/10 02:23:52 PM | Valid: [  1/600] Final Recall 71.7439% FA 820 F1: 40.6758%
07/10 02:23:52 PM | [6407  820  128  325]
07/10 02:23:52 PM | Valid: Time Spent: 3.378002s
07/10 02:23:52 PM | [0.40675844806007505]
07/10 02:23:59 PM | Model size = 1.352 MB
07/10 02:23:59 PM | Epoch 0 LR 0.05
07/10 02:24:00 PM | Train: [  1/600] Step 000/071 Loss: 0.951 Recall: 0.591 FA: 53 F1: 0.593156
07/10 02:24:00 PM | [71 53 54 78]
07/10 02:24:17 PM | Train: [  1/600] Step 050/071 Loss: 0.567 Recall: 0.750 FA: 13 F1: 0.810127
07/10 02:24:17 PM | [115  13  32  96]
07/10 02:24:24 PM | Train: [  1/600] Step 071/071 Loss: 0.523 Recall: 0.846 FA: 3 F1: 0.862745
07/10 02:24:24 PM | [20  3  4 22]
07/10 02:24:24 PM | Train: [  1/600] Final Recall 84.8283% FA 1602 F1: 83.8424%
07/10 02:24:24 PM | [7481 1602 1387 7755]
07/10 02:24:24 PM | Valid: [  1/600] Step 000/061 Loss: 0.909 Recall: 0.692 FA: 49 F1: 0.253521
07/10 02:24:24 PM | [194  49   4   9]
07/10 02:24:29 PM | Valid: [  1/600] Final Recall 79.2381% FA 1366 F1: 36.0642%
07/10 02:24:29 PM | [5539 1366  109  416]
07/10 02:24:29 PM | Valid: Time Spent: 4.478221s
07/10 02:24:29 PM | [0.3606415257910706]
07/10 02:24:33 PM | Model size = 1.328 MB
07/10 02:24:33 PM | Epoch 0 LR 0.05
07/10 02:24:34 PM | Train: [  1/600] Step 000/071 Loss: 0.960 Recall: 0.564 FA: 50 F1: 0.581395
07/10 02:24:34 PM | [73 50 58 75]
07/10 02:24:52 PM | Train: [  1/600] Step 050/071 Loss: 0.549 Recall: 0.958 FA: 29 F1: 0.871212
07/10 02:24:52 PM | [107  29   5 115]
07/10 02:24:59 PM | Train: [  1/600] Step 071/071 Loss: 0.508 Recall: 0.947 FA: 8 F1: 0.800000
07/10 02:24:59 PM | [22  8  1 18]
07/10 02:25:00 PM | Train: [  1/600] Final Recall 85.4983% FA 1576 F1: 84.3829%
07/10 02:25:00 PM | [7457 1576 1333 7859]
07/10 02:25:00 PM | Valid: [  1/600] Step 000/061 Loss: 0.514 Recall: 0.450 FA: 21 F1: 0.360000
07/10 02:25:00 PM | [215  21  11   9]
07/10 02:25:03 PM | Valid: [  1/600] Final Recall 62.2680% FA 678 F1: 41.2287%
07/10 02:25:03 PM | [6517  678  183  302]
07/10 02:25:03 PM | Valid: Time Spent: 3.842852s
07/10 02:25:03 PM | [0.41228668941979524]
07/10 02:25:12 PM | Model size = 1.287 MB
07/10 02:25:12 PM | Epoch 0 LR 0.05
07/10 02:25:13 PM | Train: [  1/600] Step 000/071 Loss: 0.933 Recall: 0.566 FA: 38 F1: 0.602620
07/10 02:25:13 PM | [96 38 53 69]
07/10 02:25:29 PM | Train: [  1/600] Step 050/071 Loss: 0.636 Recall: 0.741 FA: 7 F1: 0.828125
07/10 02:25:29 PM | [106   7  37 106]
07/10 02:25:36 PM | Train: [  1/600] Step 071/071 Loss: 0.602 Recall: 0.788 FA: 0 F1: 0.881356
07/10 02:25:36 PM | [16  0  7 26]
07/10 02:25:36 PM | Train: [  1/600] Final Recall 82.1222% FA 1729 F1: 81.7305%
07/10 02:25:36 PM | [7317 1729 1641 7538]
07/10 02:25:36 PM | Valid: [  1/600] Step 000/061 Loss: 0.384 Recall: 0.000 FA: 5 F1: 0.000000
07/10 02:25:36 PM | [238   5  13   0]
07/10 02:25:40 PM | Valid: [  1/600] Final Recall 17.0526% FA 139 F1: 23.3094%
07/10 02:25:40 PM | [6816  139  394   81]
07/10 02:25:40 PM | Valid: Time Spent: 3.628227s
07/10 02:25:40 PM | [0.23309352517985618]
07/10 02:25:48 PM | Model size = 1.650 MB
07/10 02:25:48 PM | Epoch 0 LR 0.05
07/10 02:25:49 PM | Train: [  1/600] Step 000/071 Loss: 0.935 Recall: 0.561 FA: 69 F1: 0.528736
07/10 02:25:49 PM | [64 69 54 69]
07/10 02:26:15 PM | Train: [  1/600] Step 050/071 Loss: 0.573 Recall: 0.906 FA: 17 F1: 0.892857
07/10 02:26:15 PM | [101  17  13 125]
07/10 02:26:25 PM | Train: [  1/600] Step 071/071 Loss: 0.523 Recall: 0.920 FA: 4 F1: 0.884615
07/10 02:26:25 PM | [20  4  2 23]
07/10 02:26:26 PM | Train: [  1/600] Final Recall 85.7583% FA 1632 F1: 84.1923%
07/10 02:26:26 PM | [7507 1632 1294 7792]
07/10 02:26:27 PM | Valid: [  1/600] Step 000/061 Loss: 0.246 Recall: 0.059 FA: 2 F1: 0.100000
07/10 02:26:27 PM | [237   2  16   1]
07/10 02:26:32 PM | Valid: [  1/600] Final Recall 11.7417% FA 81 F1: 18.4049%
07/10 02:26:32 PM | [7088   81  451   60]
07/10 02:26:32 PM | Valid: Time Spent: 6.523146s
07/10 02:26:32 PM | [0.18404907975460122]
07/10 02:26:39 PM | Model size = 1.240 MB
07/10 02:26:39 PM | Epoch 0 LR 0.05
07/10 02:26:42 PM | Train: [  1/600] Step 000/071 Loss: 0.958 Recall: 0.800 FA: 81 F1: 0.638889
07/10 02:26:42 PM | [60 81 23 92]
07/10 02:26:57 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.884 FA: 14 F1: 0.887160
07/10 02:26:57 PM | [113  14  15 114]
07/10 02:27:03 PM | Train: [  1/600] Step 071/071 Loss: 0.508 Recall: 0.962 FA: 3 F1: 0.925926
07/10 02:27:03 PM | [20  3  1 25]
07/10 02:27:03 PM | Train: [  1/600] Final Recall 86.0450% FA 1626 F1: 84.3709%
07/10 02:27:03 PM | [7527 1626 1266 7806]
07/10 02:27:03 PM | Valid: [  1/600] Step 000/061 Loss: 0.540 Recall: 0.722 FA: 56 F1: 0.298851
07/10 02:27:03 PM | [182  56   5  13]
07/10 02:27:06 PM | Valid: [  1/600] Final Recall 81.3953% FA 1367 F1: 34.6067%
07/10 02:27:06 PM | [5840 1367   88  385]
07/10 02:27:06 PM | Valid: Time Spent: 3.382699s
07/10 02:27:06 PM | [0.34606741573033706]
07/10 02:27:13 PM | Model size = 1.207 MB
07/10 02:27:13 PM | Epoch 0 LR 0.05
07/10 02:27:14 PM | Train: [  1/600] Step 000/071 Loss: 1.126 Recall: 0.298 FA: 63 F1: 0.330357
07/10 02:27:14 PM | [69 63 87 37]
07/10 02:27:31 PM | Train: [  1/600] Step 050/071 Loss: 0.614 Recall: 0.685 FA: 14 F1: 0.763948
07/10 02:27:31 PM | [112  14  41  89]
07/10 02:27:37 PM | Train: [  1/600] Step 071/071 Loss: 0.580 Recall: 0.704 FA: 0 F1: 0.826087
07/10 02:27:37 PM | [22  0  8 19]
07/10 02:27:38 PM | Train: [  1/600] Final Recall 83.2296% FA 1772 F1: 82.1710%
07/10 02:27:38 PM | [7294 1772 1536 7623]
07/10 02:27:38 PM | Valid: [  1/600] Step 000/061 Loss: 0.319 Recall: 0.353 FA: 25 F1: 0.250000
07/10 02:27:38 PM | [214  25  11   6]
07/10 02:27:42 PM | Valid: [  1/600] Final Recall 59.4235% FA 594 F1: 40.8225%
07/10 02:27:42 PM | [6385  594  183  268]
07/10 02:27:42 PM | Valid: Time Spent: 4.444468s
07/10 02:27:42 PM | [0.40822543792840826]
07/10 02:27:49 PM | Model size = 1.474 MB
07/10 02:27:49 PM | Epoch 0 LR 0.05
07/10 02:27:51 PM | Train: [  1/600] Step 000/071 Loss: 0.981 Recall: 0.629 FA: 83 F1: 0.565916
07/10 02:27:51 PM | [33 83 52 88]
07/10 02:28:12 PM | Train: [  1/600] Step 050/071 Loss: 0.515 Recall: 0.973 FA: 31 F1: 0.865079
07/10 02:28:12 PM | [113  31   3 109]
07/10 02:28:20 PM | Train: [  1/600] Step 071/071 Loss: 0.470 Recall: 0.828 FA: 2 F1: 0.872727
07/10 02:28:20 PM | [18  2  5 24]
07/10 02:28:20 PM | Train: [  1/600] Final Recall 86.9282% FA 1463 F1: 85.7341%
07/10 02:28:20 PM | [7536 1463 1206 8020]
07/10 02:28:20 PM | Valid: [  1/600] Step 000/061 Loss: 0.217 Recall: 0.188 FA: 6 F1: 0.240000
07/10 02:28:20 PM | [234   6  13   3]
07/10 02:28:24 PM | Valid: [  1/600] Final Recall 26.1538% FA 270 F1: 29.3737%
07/10 02:28:24 PM | [6890  270  384  136]
07/10 02:28:24 PM | Valid: Time Spent: 4.330282s
07/10 02:28:24 PM | [0.2937365010799136]
07/10 02:28:32 PM | Model size = 1.704 MB
07/10 02:28:32 PM | Epoch 0 LR 0.05
07/10 02:28:34 PM | Train: [  1/600] Step 000/071 Loss: 0.963 Recall: 0.542 FA: 39 F1: 0.597701
07/10 02:28:34 PM | [73 39 66 78]
07/10 02:29:00 PM | Train: [  1/600] Step 050/071 Loss: 0.575 Recall: 0.804 FA: 10 F1: 0.859206
07/10 02:29:00 PM | [ 98  10  29 119]
07/10 02:29:11 PM | Train: [  1/600] Step 071/071 Loss: 0.532 Recall: 0.870 FA: 4 F1: 0.851064
07/10 02:29:11 PM | [22  4  3 20]
07/10 02:29:11 PM | Train: [  1/600] Final Recall 85.7519% FA 1647 F1: 84.1345%
07/10 02:29:11 PM | [7475 1647 1297 7806]
07/10 02:29:11 PM | Valid: [  1/600] Step 000/061 Loss: 0.376 Recall: 0.667 FA: 47 F1: 0.193548
07/10 02:29:11 PM | [200  47   3   6]
07/10 02:29:17 PM | Valid: [  1/600] Final Recall 61.7391% FA 1462 F1: 25.7480%
07/10 02:29:17 PM | [5508 1462  176  284]
07/10 02:29:17 PM | Valid: Time Spent: 6.360743s
07/10 02:29:17 PM | [0.257479601087942]
07/10 02:29:25 PM | Model size = 1.256 MB
07/10 02:29:25 PM | Epoch 0 LR 0.05
07/10 02:29:27 PM | Train: [  1/600] Step 000/071 Loss: 1.020 Recall: 0.402 FA: 46 F1: 0.451613
07/10 02:29:27 PM | [88 46 73 49]
07/10 02:29:43 PM | Train: [  1/600] Step 050/071 Loss: 0.637 Recall: 0.796 FA: 20 F1: 0.803738
07/10 02:29:43 PM | [128  20  22  86]
07/10 02:29:49 PM | Train: [  1/600] Step 071/071 Loss: 0.583 Recall: 0.950 FA: 4 F1: 0.883721
07/10 02:29:49 PM | [25  4  1 19]
07/10 02:29:50 PM | Train: [  1/600] Final Recall 83.2444% FA 1597 F1: 82.9777%
07/10 02:29:50 PM | [7449 1597 1538 7641]
07/10 02:29:50 PM | Valid: [  1/600] Step 000/061 Loss: 0.669 Recall: 0.625 FA: 29 F1: 0.363636
07/10 02:29:50 PM | [211  29   6  10]
07/10 02:29:53 PM | Valid: [  1/600] Final Recall 71.0891% FA 948 F1: 39.6247%
07/10 02:29:53 PM | [6227  948  146  359]
07/10 02:29:53 PM | Valid: Time Spent: 3.540968s
07/10 02:29:53 PM | [0.39624724061810157]
07/10 02:30:01 PM | Model size = 1.297 MB
07/10 02:30:01 PM | Epoch 0 LR 0.05
07/10 02:30:02 PM | Train: [  1/600] Step 000/071 Loss: 0.967 Recall: 0.574 FA: 24 F1: 0.651982
07/10 02:30:02 PM | [103  24  55  74]
07/10 02:30:18 PM | Train: [  1/600] Step 050/071 Loss: 0.528 Recall: 0.860 FA: 9 F1: 0.888889
07/10 02:30:18 PM | [126   9  17 104]
07/10 02:30:25 PM | Train: [  1/600] Step 071/071 Loss: 0.491 Recall: 0.857 FA: 4 F1: 0.837209
07/10 02:30:25 PM | [24  4  3 18]
07/10 02:30:25 PM | Train: [  1/600] Final Recall 86.1584% FA 1475 F1: 85.1038%
07/10 02:30:25 PM | [7712 1475 1251 7787]
07/10 02:30:25 PM | Valid: [  1/600] Step 000/061 Loss: 0.196 Recall: 0.500 FA: 21 F1: 0.355556
07/10 02:30:25 PM | [219  21   8   8]
07/10 02:30:30 PM | Valid: [  1/600] Final Recall 51.4463% FA 498 F1: 40.4549%
07/10 02:30:30 PM | [6448  498  235  249]
07/10 02:30:30 PM | Valid: Time Spent: 4.883412s
07/10 02:30:30 PM | [0.40454914703493094]
07/10 02:30:37 PM | Model size = 1.418 MB
07/10 02:30:37 PM | Epoch 0 LR 0.05
07/10 02:30:38 PM | Train: [  1/600] Step 000/071 Loss: 0.976 Recall: 0.618 FA: 61 F1: 0.597865
07/10 02:30:38 PM | [59 61 52 84]
07/10 02:31:00 PM | Train: [  1/600] Step 050/071 Loss: 0.632 Recall: 0.756 FA: 13 F1: 0.814815
07/10 02:31:00 PM | [112  13  32  99]
07/10 02:31:09 PM | Train: [  1/600] Step 071/071 Loss: 0.577 Recall: 0.788 FA: 0 F1: 0.881356
07/10 02:31:09 PM | [16  0  7 26]
07/10 02:31:09 PM | Train: [  1/600] Final Recall 82.8697% FA 1749 F1: 82.0086%
07/10 02:31:09 PM | [7381 1749 1558 7537]
07/10 02:31:09 PM | Valid: [  1/600] Step 000/061 Loss: 0.143 Recall: 0.692 FA: 10 F1: 0.562500
07/10 02:31:09 PM | [233  10   4   9]
07/10 02:31:13 PM | Valid: [  1/600] Final Recall 50.5112% FA 489 F1: 40.3265%
07/10 02:31:13 PM | [6702  489  242  247]
07/10 02:31:13 PM | Valid: Time Spent: 4.312013s
07/10 02:31:13 PM | [0.403265306122449]
07/10 02:31:20 PM | Model size = 1.749 MB
07/10 02:31:20 PM | Epoch 0 LR 0.05
07/10 02:31:22 PM | Train: [  1/600] Step 000/071 Loss: 0.988 Recall: 0.515 FA: 30 F1: 0.591304
07/10 02:31:22 PM | [94 30 64 68]
07/10 02:31:50 PM | Train: [  1/600] Step 050/071 Loss: 0.559 Recall: 0.921 FA: 14 F1: 0.906250
07/10 02:31:50 PM | [116  14  10 116]
07/10 02:32:01 PM | Train: [  1/600] Step 071/071 Loss: 0.506 Recall: 0.920 FA: 4 F1: 0.884615
07/10 02:32:01 PM | [20  4  2 23]
07/10 02:32:01 PM | Train: [  1/600] Final Recall 85.2196% FA 1556 F1: 84.2850%
07/10 02:32:01 PM | [7515 1556 1353 7801]
07/10 02:32:01 PM | Valid: [  1/600] Step 000/061 Loss: 0.314 Recall: 0.375 FA: 23 F1: 0.266667
07/10 02:32:01 PM | [217  23  10   6]
07/10 02:32:08 PM | Valid: [  1/600] Final Recall 46.0888% FA 797 F1: 29.3011%
07/10 02:32:08 PM | [6160  797  255  218]
07/10 02:32:08 PM | Valid: Time Spent: 7.053753s
07/10 02:32:08 PM | [0.29301075268817206]
07/10 02:32:16 PM | Model size = 1.217 MB
07/10 02:32:16 PM | Epoch 0 LR 0.05
07/10 02:32:17 PM | Train: [  1/600] Step 000/071 Loss: 0.989 Recall: 0.463 FA: 80 F1: 0.438462
07/10 02:32:17 PM | [53 80 66 57]
07/10 02:32:33 PM | Train: [  1/600] Step 050/071 Loss: 0.521 Recall: 0.754 FA: 7 F1: 0.832579
07/10 02:32:33 PM | [127   7  30  92]
07/10 02:32:39 PM | Train: [  1/600] Step 071/071 Loss: 0.479 Recall: 0.893 FA: 2 F1: 0.909091
07/10 02:32:39 PM | [19  2  3 25]
07/10 02:32:39 PM | Train: [  1/600] Final Recall 85.8725% FA 1427 F1: 85.1606%
07/10 02:32:39 PM | [7766 1427 1276 7756]
07/10 02:32:39 PM | Valid: [  1/600] Step 000/061 Loss: 0.298 Recall: 0.824 FA: 45 F1: 0.368421
07/10 02:32:39 PM | [194  45   3  14]
07/10 02:32:43 PM | Valid: [  1/600] Final Recall 80.4481% FA 1020 F1: 41.4481%
07/10 02:32:43 PM | [6169 1020   96  395]
07/10 02:32:43 PM | Valid: Time Spent: 3.711004s
07/10 02:32:43 PM | [0.41448058761804824]
07/10 02:32:57 PM | Model size = 1.719 MB
07/10 02:32:57 PM | Epoch 0 LR 0.05
07/10 02:32:59 PM | Train: [  1/600] Step 000/071 Loss: 1.070 Recall: 0.323 FA: 96 F1: 0.316176
07/10 02:32:59 PM | [27 96 90 43]
07/10 02:33:24 PM | Train: [  1/600] Step 050/071 Loss: 0.545 Recall: 0.911 FA: 23 F1: 0.869231
07/10 02:33:24 PM | [109  23  11 113]
07/10 02:33:34 PM | Train: [  1/600] Step 071/071 Loss: 0.499 Recall: 1.000 FA: 1 F1: 0.981818
07/10 02:33:34 PM | [21  1  0 27]
07/10 02:33:35 PM | Train: [  1/600] Final Recall 85.0698% FA 1519 F1: 84.2666%
07/10 02:33:35 PM | [7684 1519 1347 7675]
07/10 02:33:35 PM | Valid: [  1/600] Step 000/061 Loss: 0.539 Recall: 0.636 FA: 49 F1: 0.208955
07/10 02:33:35 PM | [196  49   4   7]
07/10 02:33:41 PM | Valid: [  1/600] Final Recall 84.4211% FA 1460 F1: 34.3322%
07/10 02:33:41 PM | [5495 1460   74  401]
07/10 02:33:41 PM | Valid: Time Spent: 6.274056s
07/10 02:33:41 PM | [0.34332191780821913]
07/10 02:33:49 PM | Model size = 1.626 MB
07/10 02:33:49 PM | Epoch 0 LR 0.05
07/10 02:33:51 PM | Train: [  1/600] Step 000/071 Loss: 0.973 Recall: 0.654 FA: 84 F1: 0.564626
07/10 02:33:51 PM | [45 84 44 83]
07/10 02:34:15 PM | Train: [  1/600] Step 050/071 Loss: 0.519 Recall: 0.892 FA: 14 F1: 0.887967
07/10 02:34:15 PM | [122  14  13 107]
07/10 02:34:25 PM | Train: [  1/600] Step 071/071 Loss: 0.484 Recall: 0.960 FA: 2 F1: 0.941176
07/10 02:34:25 PM | [22  2  1 24]
07/10 02:34:25 PM | Train: [  1/600] Final Recall 85.8446% FA 1519 F1: 84.7686%
07/10 02:34:25 PM | [7607 1519 1288 7811]
07/10 02:34:26 PM | Valid: [  1/600] Step 000/061 Loss: 0.262 Recall: 0.765 FA: 26 F1: 0.464286
07/10 02:34:26 PM | [213  26   4  13]
07/10 02:34:32 PM | Valid: [  1/600] Final Recall 62.9938% FA 661 F1: 41.9377%
07/10 02:34:32 PM | [6538  661  178  303]
07/10 02:34:32 PM | Valid: Time Spent: 6.468138s
07/10 02:34:32 PM | [0.41937716262975777]
07/10 02:34:40 PM | Model size = 1.350 MB
07/10 02:34:40 PM | Epoch 0 LR 0.05
07/10 02:34:42 PM | Train: [  1/600] Step 000/071 Loss: 1.153 Recall: 0.366 FA: 89 F1: 0.360294
07/10 02:34:42 PM | [33 89 85 49]
07/10 02:35:01 PM | Train: [  1/600] Step 050/071 Loss: 0.565 Recall: 0.833 FA: 13 F1: 0.862745
07/10 02:35:01 PM | [111  13  22 110]
07/10 02:35:09 PM | Train: [  1/600] Step 071/071 Loss: 0.513 Recall: 0.750 FA: 3 F1: 0.800000
07/10 02:35:09 PM | [22  3  6 18]
07/10 02:35:09 PM | Train: [  1/600] Final Recall 85.1953% FA 1506 F1: 84.4677%
07/10 02:35:09 PM | [7607 1506 1349 7763]
07/10 02:35:09 PM | Valid: [  1/600] Step 000/061 Loss: 0.221 Recall: 0.688 FA: 21 F1: 0.458333
07/10 02:35:09 PM | [219  21   5  11]
07/10 02:35:15 PM | Valid: [  1/600] Final Recall 77.5258% FA 890 F1: 42.9469%
07/10 02:35:15 PM | [6055  890  109  376]
07/10 02:35:15 PM | Valid: Time Spent: 5.311285s
07/10 02:35:15 PM | [0.4294688749286122]
07/10 02:35:23 PM | Model size = 1.771 MB
07/10 02:35:23 PM | Epoch 0 LR 0.05
07/10 02:35:25 PM | Train: [  1/600] Step 000/071 Loss: 0.990 Recall: 0.580 FA: 72 F1: 0.544803
07/10 02:35:25 PM | [53 72 55 76]
07/10 02:35:51 PM | Train: [  1/600] Step 050/071 Loss: 0.543 Recall: 0.857 FA: 18 F1: 0.857143
07/10 02:35:51 PM | [112  18  18 108]
07/10 02:36:02 PM | Train: [  1/600] Step 071/071 Loss: 0.510 Recall: 0.880 FA: 2 F1: 0.897959
07/10 02:36:02 PM | [22  2  3 22]
07/10 02:36:02 PM | Train: [  1/600] Final Recall 86.1671% FA 1635 F1: 84.4114%
07/10 02:36:02 PM | [7503 1635 1257 7830]
07/10 02:36:02 PM | Valid: [  1/600] Step 000/061 Loss: 0.597 Recall: 0.833 FA: 41 F1: 0.317460
07/10 02:36:02 PM | [203  41   2  10]
07/10 02:36:08 PM | Valid: [  1/600] Final Recall 75.1566% FA 1132 F1: 36.5297%
07/10 02:36:08 PM | [6069 1132  119  360]
07/10 02:36:08 PM | Valid: Time Spent: 5.629548s
07/10 02:36:08 PM | [0.365296803652968]
07/10 02:36:14 PM | Model size = 1.335 MB
07/10 02:36:14 PM | Epoch 0 LR 0.05
07/10 02:36:16 PM | Train: [  1/600] Step 000/071 Loss: 1.081 Recall: 0.344 FA: 93 F1: 0.334572
07/10 02:36:16 PM | [32 93 86 45]
07/10 02:36:33 PM | Train: [  1/600] Step 050/071 Loss: 0.523 Recall: 0.894 FA: 14 F1: 0.893939
07/10 02:36:33 PM | [110  14  14 118]
07/10 02:36:40 PM | Train: [  1/600] Step 071/071 Loss: 0.481 Recall: 0.839 FA: 2 F1: 0.881356
07/10 02:36:40 PM | [16  2  5 26]
07/10 02:36:40 PM | Train: [  1/600] Final Recall 86.2452% FA 1480 F1: 85.3125%
07/10 02:36:40 PM | [7461 1480 1277 8007]
07/10 02:36:40 PM | Valid: [  1/600] Step 000/061 Loss: 0.423 Recall: 0.895 FA: 59 F1: 0.357895
07/10 02:36:40 PM | [178  59   2  17]
07/10 02:36:45 PM | Valid: [  1/600] Final Recall 89.3788% FA 1355 F1: 38.7826%
07/10 02:36:45 PM | [5576 1355   53  446]
