07/10 12:48:38 AM | 
07/10 01:34:44 AM | Model size = 1.336 MB
07/10 01:34:44 AM | Epoch 0 LR 0.05
07/10 01:34:46 AM | Train: [  1/600] Step 000/071 Loss: 0.981 Recall: 0.575 FA: 58 F1: 0.572491
07/10 01:34:46 AM | [64 58 57 77]
07/10 01:35:03 AM | Train: [  1/600] Step 050/071 Loss: 0.631 Recall: 0.810 FA: 14 F1: 0.841202
07/10 01:35:03 AM | [121  14  23  98]
07/10 01:35:11 AM | Train: [  1/600] Step 071/071 Loss: 0.591 Recall: 0.917 FA: 2 F1: 0.916667
07/10 01:35:11 AM | [23  2  2 22]
07/10 01:35:11 AM | Train: [  1/600] Final Recall 83.3424% FA 1684 F1: 82.6348%
07/10 01:35:11 AM | [7374 1684 1527 7640]
07/10 01:35:11 AM | Valid: [  1/600] Step 000/061 Loss: 0.473 Recall: 0.882 FA: 22 F1: 0.555556
07/10 01:35:11 AM | [217  22   2  15]
07/10 01:35:15 AM | Valid: [  1/600] Final Recall 60.0000% FA 639 F1: 41.5094%
07/10 01:35:15 AM | [6546  639  198  297]
07/10 01:35:15 AM | Valid: Time Spent: 3.930409s
07/10 01:35:15 AM | [0.41509433962264153]
07/10 01:35:17 AM | Model size = 1.401 MB
07/10 01:35:17 AM | Epoch 0 LR 0.05
07/10 01:35:18 AM | Train: [  1/600] Step 000/071 Loss: 1.104 Recall: 0.389 FA: 31 F1: 0.478873
07/10 01:35:18 AM | [94 31 80 51]
07/10 01:35:36 AM | Train: [  1/600] Step 050/071 Loss: 0.618 Recall: 0.908 FA: 10 F1: 0.918149
07/10 01:35:36 AM | [104  10  13 129]
07/10 01:35:44 AM | Train: [  1/600] Step 071/071 Loss: 0.554 Recall: 0.900 FA: 0 F1: 0.947368
07/10 01:35:44 AM | [19  0  3 27]
07/10 01:35:44 AM | Train: [  1/600] Final Recall 85.3402% FA 1743 F1: 83.4879%
07/10 01:35:44 AM | [7355 1743 1338 7789]
07/10 01:35:45 AM | Valid: [  1/600] Step 000/061 Loss: 0.713 Recall: 0.588 FA: 26 F1: 0.377358
07/10 01:35:45 AM | [213  26   7  10]
07/10 01:35:50 AM | Valid: [  1/600] Final Recall 66.3265% FA 681 F1: 43.4492%
07/10 01:35:50 AM | [6259  681  165  325]
07/10 01:35:50 AM | Valid: Time Spent: 5.292727s
07/10 01:35:50 AM | [0.4344919786096257]
07/10 01:35:53 AM | Model size = 1.322 MB
07/10 01:35:53 AM | Epoch 0 LR 0.05
07/10 01:35:54 AM | Train: [  1/600] Step 000/071 Loss: 0.839 Recall: 0.669 FA: 22 F1: 0.730924
07/10 01:35:54 AM | [98 22 45 91]
07/10 01:36:12 AM | Train: [  1/600] Step 050/071 Loss: 0.620 Recall: 0.904 FA: 17 F1: 0.891304
07/10 01:36:12 AM | [103  17  13 123]
07/10 01:36:20 AM | Train: [  1/600] Step 071/071 Loss: 0.600 Recall: 1.000 FA: 13 F1: 0.771930
07/10 01:36:20 AM | [14 13  0 22]
07/10 01:36:20 AM | Train: [  1/600] Final Recall 83.8575% FA 1857 F1: 82.1015%
07/10 01:36:20 AM | [7274 1857 1468 7626]
07/10 01:36:20 AM | Valid: [  1/600] Step 000/061 Loss: 1.907 Recall: 0.909 FA: 99 F1: 0.166667
07/10 01:36:20 AM | [146  99   1  10]
07/10 01:36:25 AM | Valid: [  1/600] Final Recall 89.4624% FA 2669 F1: 23.4366%
07/10 01:36:25 AM | [4546 2669   49  416]
07/10 01:36:25 AM | Valid: Time Spent: 4.659917s
07/10 01:36:25 AM | [0.23436619718309862]
07/10 01:36:26 AM | Model size = 1.341 MB
07/10 01:36:26 AM | Epoch 0 LR 0.05
07/10 01:36:27 AM | Train: [  1/600] Step 000/071 Loss: 1.136 Recall: 0.319 FA: 40 F1: 0.383420
07/10 01:36:27 AM | [100  40  79  37]
07/10 01:36:45 AM | Train: [  1/600] Step 050/071 Loss: 0.672 Recall: 0.832 FA: 13 F1: 0.861660
07/10 01:36:45 AM | [112  13  22 109]
07/10 01:36:52 AM | Train: [  1/600] Step 071/071 Loss: 0.598 Recall: 0.893 FA: 3 F1: 0.892857
07/10 01:36:52 AM | [18  3  3 25]
07/10 01:36:52 AM | Train: [  1/600] Final Recall 82.5203% FA 1588 F1: 82.5339%
07/10 01:36:52 AM | [7535 1588 1591 7511]
07/10 01:36:53 AM | Valid: [  1/600] Step 000/061 Loss: 1.051 Recall: 1.000 FA: 78 F1: 0.235294
07/10 01:36:53 AM | [166  78   0  12]
07/10 01:36:57 AM | Valid: [  1/600] Final Recall 96.3675% FA 2424 F1: 26.9818%
07/10 01:36:57 AM | [4538 2424   17  451]
07/10 01:36:57 AM | Valid: Time Spent: 4.562505s
07/10 01:36:57 AM | [0.2698175291654203]
07/10 01:36:59 AM | Model size = 1.361 MB
07/10 01:36:59 AM | Epoch 0 LR 0.05
07/10 01:37:00 AM | Train: [  1/600] Step 000/071 Loss: 1.018 Recall: 0.543 FA: 31 F1: 0.608696
07/10 01:37:00 AM | [96 31 59 70]
07/10 01:37:18 AM | Train: [  1/600] Step 050/071 Loss: 0.610 Recall: 0.780 FA: 16 F1: 0.814159
07/10 01:37:18 AM | [122  16  26  92]
07/10 01:37:25 AM | Train: [  1/600] Step 071/071 Loss: 0.580 Recall: 0.773 FA: 4 F1: 0.790698
07/10 01:37:25 AM | [23  4  5 17]
07/10 01:37:26 AM | Train: [  1/600] Final Recall 85.2165% FA 1581 F1: 84.2364%
07/10 01:37:26 AM | [7404 1581 1366 7874]
07/10 01:37:26 AM | Valid: [  1/600] Step 000/061 Loss: 0.266 Recall: 0.455 FA: 15 F1: 0.425532
07/10 01:37:26 AM | [219  15  12  10]
07/10 01:37:29 AM | Valid: [  1/600] Final Recall 41.0822% FA 521 F1: 33.4694%
07/10 01:37:29 AM | [6660  521  294  205]
07/10 01:37:29 AM | Valid: Time Spent: 3.971366s
07/10 01:37:29 AM | [0.3346938775510205]
07/10 01:37:31 AM | Model size = 1.265 MB
07/10 01:37:31 AM | Epoch 0 LR 0.05
07/10 01:37:32 AM | Train: [  1/600] Step 000/071 Loss: 1.024 Recall: 0.551 FA: 87 F1: 0.503356
07/10 01:37:32 AM | [33 87 61 75]
07/10 01:37:50 AM | Train: [  1/600] Step 050/071 Loss: 0.556 Recall: 0.841 FA: 9 F1: 0.880952
07/10 01:37:50 AM | [115   9  21 111]
07/10 01:37:57 AM | Train: [  1/600] Step 071/071 Loss: 0.509 Recall: 0.833 FA: 4 F1: 0.847458
07/10 01:37:57 AM | [15  4  5 25]
07/10 01:37:57 AM | Train: [  1/600] Final Recall 85.1024% FA 1537 F1: 84.2490%
07/10 01:37:57 AM | [7606 1537 1353 7729]
07/10 01:37:57 AM | Valid: [  1/600] Step 000/061 Loss: 0.275 Recall: 0.176 FA: 12 F1: 0.187500
07/10 01:37:57 AM | [227  12  14   3]
07/10 01:38:01 AM | Valid: [  1/600] Final Recall 25.4509% FA 321 F1: 26.8215%
07/10 01:38:01 AM | [6610  321  372  127]
07/10 01:38:01 AM | Valid: Time Spent: 4.488574s
07/10 01:38:01 AM | [0.26821541710665253]
07/10 01:38:03 AM | Model size = 1.519 MB
07/10 01:38:03 AM | Epoch 0 LR 0.05
07/10 01:38:04 AM | Train: [  1/600] Step 000/071 Loss: 0.919 Recall: 0.632 FA: 36 F1: 0.651982
07/10 01:38:04 AM | [103  36  43  74]
07/10 01:38:25 AM | Train: [  1/600] Step 050/071 Loss: 0.512 Recall: 0.863 FA: 19 F1: 0.842105
07/10 01:38:25 AM | [135  19  14  88]
07/10 01:38:34 AM | Train: [  1/600] Step 071/071 Loss: 0.471 Recall: 1.000 FA: 4 F1: 0.916667
07/10 01:38:34 AM | [23  4  0 22]
07/10 01:38:34 AM | Train: [  1/600] Final Recall 86.6770% FA 1420 F1: 85.6312%
07/10 01:38:34 AM | [7798 1420 1200 7807]
07/10 01:38:34 AM | Valid: [  1/600] Step 000/061 Loss: 0.808 Recall: 1.000 FA: 60 F1: 0.318182
07/10 01:38:34 AM | [182  60   0  14]
07/10 01:38:39 AM | Valid: [  1/600] Final Recall 88.5437% FA 1546 F1: 36.2336%
07/10 01:38:39 AM | [5619 1546   59  456]
07/10 01:38:39 AM | Valid: Time Spent: 4.628948s
07/10 01:38:39 AM | [0.36233611442193087]
07/10 01:38:40 AM | Model size = 1.281 MB
07/10 01:38:40 AM | Epoch 0 LR 0.05
07/10 01:38:41 AM | Train: [  1/600] Step 000/071 Loss: 1.050 Recall: 0.593 FA: 92 F1: 0.506944
07/10 01:38:41 AM | [41 92 50 73]
07/10 01:38:58 AM | Train: [  1/600] Step 050/071 Loss: 0.529 Recall: 0.959 FA: 28 F1: 0.876404
07/10 01:38:58 AM | [106  28   5 117]
07/10 01:39:05 AM | Train: [  1/600] Step 071/071 Loss: 0.483 Recall: 0.875 FA: 5 F1: 0.840000
07/10 01:39:05 AM | [20  5  3 21]
07/10 01:39:05 AM | Train: [  1/600] Final Recall 86.8706% FA 1462 F1: 85.6543%
07/10 01:39:05 AM | [7608 1462 1202 7953]
07/10 01:39:05 AM | Valid: [  1/600] Step 000/061 Loss: 0.220 Recall: 0.500 FA: 17 F1: 0.368421
07/10 01:39:05 AM | [225  17   7   7]
07/10 01:39:10 AM | Valid: [  1/600] Final Recall 62.5835% FA 632 F1: 41.2628%
07/10 01:39:10 AM | [6349  632  168  281]
07/10 01:39:10 AM | Valid: Time Spent: 4.988645s
07/10 01:39:10 AM | [0.4126284875183554]
07/10 01:39:11 AM | Model size = 1.454 MB
07/10 01:39:11 AM | Epoch 0 LR 0.05
07/10 01:39:12 AM | Train: [  1/600] Step 000/071 Loss: 0.963 Recall: 0.597 FA: 28 F1: 0.654867
07/10 01:39:12 AM | [104  28  50  74]
07/10 01:39:35 AM | Train: [  1/600] Step 050/071 Loss: 0.533 Recall: 0.882 FA: 14 F1: 0.885375
07/10 01:39:35 AM | [115  14  15 112]
07/10 01:39:43 AM | Train: [  1/600] Step 071/071 Loss: 0.495 Recall: 0.880 FA: 5 F1: 0.846154
07/10 01:39:43 AM | [19  5  3 22]
07/10 01:39:43 AM | Train: [  1/600] Final Recall 85.4180% FA 1494 F1: 84.6154%
07/10 01:39:43 AM | [7665 1494 1322 7744]
07/10 01:39:43 AM | Valid: [  1/600] Step 000/061 Loss: 0.586 Recall: 0.895 FA: 54 F1: 0.377778
07/10 01:39:43 AM | [183  54   2  17]
07/10 01:39:47 AM | Valid: [  1/600] Final Recall 90.3292% FA 2046 F1: 29.5523%
07/10 01:39:47 AM | [5148 2046   47  439]
07/10 01:39:47 AM | Valid: Time Spent: 4.182882s
07/10 01:39:47 AM | [0.29552339279703804]
07/10 01:39:49 AM | Model size = 1.518 MB
07/10 01:39:49 AM | Epoch 0 LR 0.05
07/10 01:39:50 AM | Train: [  1/600] Step 000/071 Loss: 0.960 Recall: 0.721 FA: 66 F1: 0.645833
07/10 01:39:50 AM | [61 66 36 93]
07/10 01:40:12 AM | Train: [  1/600] Step 050/071 Loss: 0.507 Recall: 0.831 FA: 14 F1: 0.859316
07/10 01:40:12 AM | [106  14  23 113]
07/10 01:40:21 AM | Train: [  1/600] Step 071/071 Loss: 0.479 Recall: 0.840 FA: 5 F1: 0.823529
07/10 01:40:21 AM | [19  5  4 21]
07/10 01:40:22 AM | Train: [  1/600] Final Recall 87.0449% FA 1491 F1: 85.6129%
07/10 01:40:22 AM | [7587 1491 1185 7962]
07/10 01:40:22 AM | Valid: [  1/600] Step 000/061 Loss: 2.487 Recall: 1.000 FA: 118 F1: 0.243590
07/10 01:40:22 AM | [119 118   0  19]
07/10 01:40:28 AM | Valid: [  1/600] Final Recall 99.5633% FA 3637 F1: 20.0396%
07/10 01:40:28 AM | [3335 3637    2  456]
07/10 01:40:28 AM | Valid: Time Spent: 5.965569s
07/10 01:40:28 AM | [0.2003955174686882]
07/10 01:40:31 AM | Model size = 1.382 MB
07/10 01:40:31 AM | Epoch 0 LR 0.05
07/10 01:40:32 AM | Train: [  1/600] Step 000/071 Loss: 0.985 Recall: 0.598 FA: 77 F1: 0.530303
07/10 01:40:32 AM | [62 77 47 70]
07/10 01:40:51 AM | Train: [  1/600] Step 050/071 Loss: 0.556 Recall: 0.846 FA: 14 F1: 0.863071
07/10 01:40:51 AM | [119  14  19 104]
07/10 01:41:00 AM | Train: [  1/600] Step 071/071 Loss: 0.513 Recall: 0.926 FA: 3 F1: 0.909091
07/10 01:41:00 AM | [19  3  2 25]
07/10 01:41:00 AM | Train: [  1/600] Final Recall 84.2512% FA 1541 F1: 83.7245%
07/10 01:41:00 AM | [7623 1541 1427 7634]
07/10 01:41:00 AM | Valid: [  1/600] Step 000/061 Loss: 0.695 Recall: 0.625 FA: 40 F1: 0.303030
07/10 01:41:00 AM | [200  40   6  10]
07/10 01:41:04 AM | Valid: [  1/600] Final Recall 66.1826% FA 1009 F1: 35.2486%
07/10 01:41:04 AM | [6189 1009  163  319]
07/10 01:41:04 AM | Valid: Time Spent: 4.299520s
07/10 01:41:04 AM | [0.3524861878453039]
07/10 01:41:06 AM | Model size = 1.337 MB
07/10 01:41:06 AM | Epoch 0 LR 0.05
07/10 01:41:07 AM | Train: [  1/600] Step 000/071 Loss: 0.959 Recall: 0.708 FA: 68 F1: 0.634483
07/10 01:41:07 AM | [58 68 38 92]
07/10 01:41:23 AM | Train: [  1/600] Step 050/071 Loss: 0.681 Recall: 0.849 FA: 19 F1: 0.837209
07/10 01:41:23 AM | [131  19  16  90]
07/10 01:41:30 AM | Train: [  1/600] Step 071/071 Loss: 0.641 Recall: 0.704 FA: 2 F1: 0.791667
07/10 01:41:30 AM | [20  2  8 19]
07/10 01:41:30 AM | Train: [  1/600] Final Recall 80.9924% FA 1835 F1: 80.4810%
07/10 01:41:30 AM | [7341 1835 1720 7329]
07/10 01:41:30 AM | Valid: [  1/600] Step 000/061 Loss: 0.155 Recall: 0.000 FA: 0 F1: 0.000000
07/10 01:41:30 AM | [246   0  10   0]
07/10 01:41:34 AM | Valid: [  1/600] Final Recall 1.9881% FA 4 F1: 3.8685%
07/10 01:41:34 AM | [6923    4  493   10]
07/10 01:41:34 AM | Valid: Time Spent: 4.514232s
07/10 01:41:34 AM | [0.03868471953578337]
07/10 01:41:36 AM | Model size = 1.365 MB
07/10 01:41:36 AM | Epoch 0 LR 0.05
07/10 01:41:37 AM | Train: [  1/600] Step 000/071 Loss: 1.087 Recall: 0.359 FA: 90 F1: 0.350746
07/10 01:41:37 AM | [35 90 84 47]
07/10 01:41:56 AM | Train: [  1/600] Step 050/071 Loss: 0.551 Recall: 0.903 FA: 6 F1: 0.927203
07/10 01:41:56 AM | [116   6  13 121]
07/10 01:42:05 AM | Train: [  1/600] Step 071/071 Loss: 0.502 Recall: 0.815 FA: 4 F1: 0.830189
07/10 01:42:05 AM | [18  4  5 22]
07/10 01:42:05 AM | Train: [  1/600] Final Recall 85.4981% FA 1388 F1: 85.1455%
07/10 01:42:05 AM | [7783 1388 1313 7741]
07/10 01:42:05 AM | Valid: [  1/600] Step 000/061 Loss: 0.322 Recall: 0.700 FA: 34 F1: 0.274510
07/10 01:42:05 AM | [212  34   3   7]
07/10 01:42:09 AM | Valid: [  1/600] Final Recall 68.9441% FA 930 F1: 38.1443%
07/10 01:42:09 AM | [6267  930  150  333]
07/10 01:42:09 AM | Valid: Time Spent: 4.126245s
07/10 01:42:09 AM | [0.38144329896907214]
07/10 01:42:10 AM | Model size = 1.282 MB
07/10 01:42:10 AM | Epoch 0 LR 0.05
07/10 01:42:12 AM | Train: [  1/600] Step 000/071 Loss: 1.092 Recall: 0.473 FA: 69 F1: 0.471042
07/10 01:42:12 AM | [58 69 68 61]
07/10 01:42:29 AM | Train: [  1/600] Step 050/071 Loss: 0.643 Recall: 0.821 FA: 9 F1: 0.866953
07/10 01:42:29 AM | [124   9  22 101]
07/10 01:42:37 AM | Train: [  1/600] Step 071/071 Loss: 0.609 Recall: 0.893 FA: 1 F1: 0.925926
07/10 01:42:37 AM | [20  1  3 25]
07/10 01:42:37 AM | Train: [  1/600] Final Recall 83.1482% FA 1675 F1: 82.4993%
07/10 01:42:37 AM | [7459 1675 1532 7559]
07/10 01:42:37 AM | Valid: [  1/600] Step 000/061 Loss: 0.203 Recall: 0.417 FA: 18 F1: 0.285714
07/10 01:42:37 AM | [226  18   7   5]
07/10 01:42:44 AM | Valid: [  1/600] Final Recall 46.7368% FA 666 F1: 32.5752%
07/10 01:42:44 AM | [6289  666  253  222]
07/10 01:42:44 AM | Valid: Time Spent: 6.832960s
07/10 01:42:44 AM | [0.32575201760821715]
07/10 01:42:45 AM | Model size = 1.229 MB
07/10 01:42:45 AM | Epoch 0 LR 0.05
07/10 01:42:46 AM | Train: [  1/600] Step 000/071 Loss: 1.006 Recall: 0.436 FA: 70 F1: 0.428571
07/10 01:42:46 AM | [69 70 66 51]
07/10 01:43:03 AM | Train: [  1/600] Step 050/071 Loss: 0.619 Recall: 0.908 FA: 23 F1: 0.865079
07/10 01:43:03 AM | [113  23  11 109]
07/10 01:43:10 AM | Train: [  1/600] Step 071/071 Loss: 0.579 Recall: 0.957 FA: 6 F1: 0.862745
07/10 01:43:10 AM | [20  6  1 22]
07/10 01:43:10 AM | Train: [  1/600] Final Recall 83.2635% FA 1641 F1: 82.7027%
07/10 01:43:10 AM | [7514 1641 1518 7552]
07/10 01:43:10 AM | Valid: [  1/600] Step 000/061 Loss: 0.442 Recall: 0.625 FA: 46 F1: 0.277778
07/10 01:43:10 AM | [194  46   6  10]
07/10 01:43:14 AM | Valid: [  1/600] Final Recall 68.0473% FA 1002 F1: 37.2168%
07/10 01:43:14 AM | [6171 1002  162  345]
07/10 01:43:14 AM | Valid: Time Spent: 3.976429s
07/10 01:43:14 AM | [0.37216828478964403]
07/10 01:43:17 AM | Model size = 1.337 MB
07/10 01:43:17 AM | Epoch 0 LR 0.05
07/10 01:43:18 AM | Train: [  1/600] Step 000/071 Loss: 0.991 Recall: 0.513 FA: 73 F1: 0.475410
07/10 01:43:18 AM | [70 73 55 58]
07/10 01:43:37 AM | Train: [  1/600] Step 050/071 Loss: 0.568 Recall: 0.879 FA: 20 F1: 0.869258
07/10 01:43:37 AM | [ 96  20  17 123]
07/10 01:43:44 AM | Train: [  1/600] Step 071/071 Loss: 0.530 Recall: 0.852 FA: 5 F1: 0.836364
07/10 01:43:44 AM | [17  5  4 23]
07/10 01:43:44 AM | Train: [  1/600] Final Recall 84.9021% FA 1566 F1: 83.8835%
07/10 01:43:44 AM | [7724 1566 1349 7586]
07/10 01:43:44 AM | Valid: [  1/600] Step 000/061 Loss: 0.231 Recall: 0.579 FA: 19 F1: 0.448980
07/10 01:43:44 AM | [218  19   8  11]
07/10 01:43:49 AM | Valid: [  1/600] Final Recall 44.5161% FA 573 F1: 33.2530%
07/10 01:43:49 AM | [6392  573  258  207]
07/10 01:43:49 AM | Valid: Time Spent: 4.972621s
07/10 01:43:49 AM | [0.3325301204819277]
07/10 01:43:52 AM | Model size = 1.153 MB
07/10 01:43:52 AM | Epoch 0 LR 0.05
07/10 01:43:54 AM | Train: [  1/600] Step 000/071 Loss: 0.974 Recall: 0.627 FA: 76 F1: 0.552239
07/10 01:43:54 AM | [62 76 44 74]
07/10 01:44:09 AM | Train: [  1/600] Step 050/071 Loss: 0.595 Recall: 0.929 FA: 20 F1: 0.897260
07/10 01:44:09 AM | [ 95  20  10 131]
07/10 01:44:14 AM | Train: [  1/600] Step 071/071 Loss: 0.548 Recall: 0.917 FA: 6 F1: 0.846154
07/10 01:44:14 AM | [19  6  2 22]
07/10 01:44:14 AM | Train: [  1/600] Final Recall 84.2460% FA 1507 F1: 83.8610%
07/10 01:44:14 AM | [7679 1507 1424 7615]
07/10 01:44:14 AM | Valid: [  1/600] Step 000/061 Loss: 0.572 Recall: 0.824 FA: 51 F1: 0.341463
07/10 01:44:14 AM | [188  51   3  14]
07/10 01:44:17 AM | Valid: [  1/600] Final Recall 93.6508% FA 1705 F1: 35.2107%
07/10 01:44:17 AM | [5471 1705   32  472]
07/10 01:44:17 AM | Valid: Time Spent: 3.232606s
07/10 01:44:17 AM | [0.35210742260350614]
07/10 01:44:19 AM | Model size = 1.359 MB
07/10 01:44:19 AM | Epoch 0 LR 0.05
07/10 01:44:20 AM | Train: [  1/600] Step 000/071 Loss: 1.220 Recall: 0.278 FA: 98 F1: 0.261224
07/10 01:44:20 AM | [43 98 83 32]
07/10 01:44:38 AM | Train: [  1/600] Step 050/071 Loss: 0.517 Recall: 0.937 FA: 15 F1: 0.911877
07/10 01:44:38 AM | [114  15   8 119]
07/10 01:44:45 AM | Train: [  1/600] Step 071/071 Loss: 0.481 Recall: 0.867 FA: 0 F1: 0.928571
07/10 01:44:45 AM | [19  0  4 26]
07/10 01:44:45 AM | Train: [  1/600] Final Recall 85.9552% FA 1396 F1: 85.3811%
07/10 01:44:45 AM | [7758 1396 1274 7797]
07/10 01:44:46 AM | Valid: [  1/600] Step 000/061 Loss: 0.405 Recall: 0.938 FA: 52 F1: 0.361446
07/10 01:44:46 AM | [188  52   1  15]
07/10 01:44:50 AM | Valid: [  1/600] Final Recall 94.5148% FA 1573 F1: 35.9118%
07/10 01:44:50 AM | [5383 1573   26  448]
07/10 01:44:50 AM | Valid: Time Spent: 4.480146s
07/10 01:44:50 AM | [0.35911823647294583]
07/10 01:44:52 AM | Model size = 1.499 MB
07/10 01:44:52 AM | Epoch 0 LR 0.05
07/10 01:44:53 AM | Train: [  1/600] Step 000/071 Loss: 1.021 Recall: 0.374 FA: 79 F1: 0.391459
07/10 01:44:53 AM | [30 79 92 55]
07/10 01:45:14 AM | Train: [  1/600] Step 050/071 Loss: 0.542 Recall: 0.896 FA: 14 F1: 0.896296
07/10 01:45:14 AM | [107  14  14 121]
07/10 01:45:22 AM | Train: [  1/600] Step 071/071 Loss: 0.499 Recall: 0.947 FA: 6 F1: 0.837209
07/10 01:45:22 AM | [24  6  1 18]
07/10 01:45:23 AM | Train: [  1/600] Final Recall 86.0046% FA 1602 F1: 84.4423%
07/10 01:45:23 AM | [7570 1602 1267 7786]
07/10 01:45:23 AM | Valid: [  1/600] Step 000/061 Loss: 0.247 Recall: 0.800 FA: 20 F1: 0.510638
07/10 01:45:23 AM | [221  20   3  12]
07/10 01:45:28 AM | Valid: [  1/600] Final Recall 62.7329% FA 643 F1: 42.4073%
07/10 01:45:28 AM | [6554  643  180  303]
07/10 01:45:28 AM | Valid: Time Spent: 5.244247s
07/10 01:45:28 AM | [0.4240727781665501]
07/10 01:45:31 AM | Model size = 1.532 MB
07/10 01:45:31 AM | Epoch 0 LR 0.05
07/10 01:45:32 AM | Train: [  1/600] Step 000/071 Loss: 1.030 Recall: 0.403 FA: 65 F1: 0.426877
07/10 01:45:32 AM | [57 65 80 54]
07/10 01:45:56 AM | Train: [  1/600] Step 050/071 Loss: 0.541 Recall: 0.817 FA: 11 F1: 0.859438
07/10 01:45:56 AM | [114  11  24 107]
07/10 01:46:05 AM | Train: [  1/600] Step 071/071 Loss: 0.497 Recall: 0.895 FA: 7 F1: 0.790698
07/10 01:46:05 AM | [23  7  2 17]
07/10 01:46:05 AM | Train: [  1/600] Final Recall 85.5336% FA 1499 F1: 84.6765%
07/10 01:46:05 AM | [7636 1499 1315 7775]
07/10 01:46:05 AM | Valid: [  1/600] Step 000/061 Loss: 0.777 Recall: 0.650 FA: 43 F1: 0.342105
07/10 01:46:05 AM | [193  43   7  13]
07/10 01:46:10 AM | Valid: [  1/600] Final Recall 77.0833% FA 1378 F1: 33.2136%
07/10 01:46:10 AM | [5572 1378  110  370]
07/10 01:46:10 AM | Valid: Time Spent: 4.637098s
07/10 01:46:10 AM | [0.33213644524236985]
07/10 01:46:12 AM | Model size = 1.188 MB
07/10 01:46:12 AM | Epoch 0 LR 0.05
07/10 01:46:13 AM | Train: [  1/600] Step 000/071 Loss: 0.998 Recall: 0.611 FA: 46 F1: 0.622568
07/10 01:46:13 AM | [79 46 51 80]
07/10 01:46:30 AM | Train: [  1/600] Step 050/071 Loss: 0.621 Recall: 0.799 FA: 11 F1: 0.849206
07/10 01:46:30 AM | [111  11  27 107]
07/10 01:46:37 AM | Train: [  1/600] Step 071/071 Loss: 0.593 Recall: 0.960 FA: 7 F1: 0.857143
07/10 01:46:37 AM | [17  7  1 24]
07/10 01:46:37 AM | Train: [  1/600] Final Recall 82.4266% FA 1695 F1: 81.9318%
07/10 01:46:37 AM | [7505 1695 1586 7439]
07/10 01:46:38 AM | Valid: [  1/600] Step 000/061 Loss: 0.296 Recall: 0.400 FA: 24 F1: 0.210526
07/10 01:46:38 AM | [222  24   6   4]
07/10 01:46:42 AM | Valid: [  1/600] Final Recall 47.7612% FA 652 F1: 33.3086%
07/10 01:46:42 AM | [6559  652  245  224]
07/10 01:46:42 AM | Valid: Time Spent: 4.669390s
07/10 01:46:42 AM | [0.33308550185873603]
07/10 01:46:43 AM | Model size = 1.334 MB
07/10 01:46:43 AM | Epoch 0 LR 0.05
07/10 01:46:44 AM | Train: [  1/600] Step 000/071 Loss: 1.382 Recall: 0.250 FA: 103 F1: 0.243346
07/10 01:46:44 AM | [ 25 103  96  32]
07/10 01:47:04 AM | Train: [  1/600] Step 050/071 Loss: 0.607 Recall: 0.920 FA: 16 F1: 0.903226
07/10 01:47:04 AM | [103  16  11 126]
07/10 01:47:11 AM | Train: [  1/600] Step 071/071 Loss: 0.535 Recall: 0.920 FA: 3 F1: 0.901961
07/10 01:47:11 AM | [21  3  2 23]
07/10 01:47:11 AM | Train: [  1/600] Final Recall 84.2905% FA 1562 F1: 83.6184%
07/10 01:47:11 AM | [7643 1562 1417 7603]
07/10 01:47:12 AM | Valid: [  1/600] Step 000/061 Loss: 0.260 Recall: 0.643 FA: 19 F1: 0.428571
07/10 01:47:12 AM | [223  19   5   9]
07/10 01:47:16 AM | Valid: [  1/600] Final Recall 77.6265% FA 786 F1: 46.9688%
07/10 01:47:16 AM | [6380  786  115  399]
07/10 01:47:16 AM | Valid: Time Spent: 4.171842s
07/10 01:47:16 AM | [0.4696880517951737]
07/10 01:47:17 AM | Model size = 1.244 MB
07/10 01:47:17 AM | Epoch 0 LR 0.05
07/10 01:47:18 AM | Train: [  1/600] Step 000/071 Loss: 1.100 Recall: 0.434 FA: 103 F1: 0.369811
07/10 01:47:18 AM | [ 40 103  64  49]
07/10 01:47:35 AM | Train: [  1/600] Step 050/071 Loss: 0.621 Recall: 0.957 FA: 25 F1: 0.897010
07/10 01:47:35 AM | [ 90  25   6 135]
07/10 01:47:41 AM | Train: [  1/600] Step 071/071 Loss: 0.597 Recall: 0.875 FA: 2 F1: 0.893617
07/10 01:47:41 AM | [23  2  3 21]
07/10 01:47:41 AM | Train: [  1/600] Final Recall 82.8813% FA 1726 F1: 82.2213%
07/10 01:47:41 AM | [7281 1726 1578 7640]
07/10 01:47:41 AM | Valid: [  1/600] Step 000/061 Loss: 0.685 Recall: 0.824 FA: 69 F1: 0.280000
07/10 01:47:41 AM | [170  69   3  14]
07/10 01:47:46 AM | Valid: [  1/600] Final Recall 82.0513% FA 1907 F1: 27.8362%
07/10 01:47:46 AM | [5055 1907   84  384]
07/10 01:47:46 AM | Valid: Time Spent: 4.575104s
07/10 01:47:46 AM | [0.27836172526277636]
07/10 01:47:48 AM | Model size = 1.500 MB
07/10 01:47:48 AM | Epoch 0 LR 0.05
07/10 01:47:49 AM | Train: [  1/600] Step 000/071 Loss: 0.928 Recall: 0.648 FA: 53 F1: 0.625483
07/10 01:47:49 AM | [78 53 44 81]
07/10 01:48:12 AM | Train: [  1/600] Step 050/071 Loss: 0.551 Recall: 0.874 FA: 12 F1: 0.890566
07/10 01:48:12 AM | [109  12  17 118]
